#worker threads, abort_rate, min, max
#./silo.exe 5000000 10 thread 100 0 ON 2400 40 3
1 1093581.20000000000000000000 973872 1176991
3 3232266.40000000000000000000 3177674 3313317
7 7512950.00000000000000000000 7423864 7573114
11 11604787.20000000000000000000 11579649 11693902
15 15603352.60000000000000000000 15531096 15685838
19 19478382.00000000000000000000 19419266 19519182
23 23099597.00000000000000000000 23037892 23165977
