#worker threads, abort_rate, min, max
#./silo.exe 500 10 thread 95 0 ON 2400 40 3
1 1511828.20000000000000000000 1506271 1513697
3 3026728.60000000000000000000 3005625 3041698
7 5544605.80000000000000000000 5445150 5591981
11 7132306.20000000000000000000 7100006 7148217
15 7980556.40000000000000000000 7962323 7991009
19 8432889.80000000000000000000 8416957 8459260
23 8614020.40000000000000000000 8591176 8625362
