#Worker threads, throughput, min, max
1 1388315.60000000000000000000 1387912 1388826
4 1720247.40000000000000000000 1708308 1730101
8 2409643.40000000000000000000 2385139 2425203
12 2619951.00000000000000000000 2594116 2652020
16 2573383.60000000000000000000 2523558 2621119
20 2467599.40000000000000000000 2419737 2486696
24 2246666.00000000000000000000 2183202 2281362
