#Worker threads, throughput, min, max
1 978988.40000000000000000000 817196 1084308
4 3006617.20000000000000000000 2953672 3062186
8 5619586.80000000000000000000 5537985 5674963
12 8125381.60000000000000000000 7986771 8339941
16 10467524.80000000000000000000 10218606 10666147
20 12227434.60000000000000000000 11980166 12464045
24 13479334.20000000000000000000 13363990 13649058
