#worker threads, throughput, min, max
#./si.exe 500000 10 thread 100 0 ON 2400 3
1 794808.00000000000000000000 708220 850090
3 1334135.80000000000000000000 1285874 1418539
7 1989905.60000000000000000000 1905048 2076997
11 2211779.60000000000000000000 2163470 2280321
15 2479587.40000000000000000000 2416657 2575366
19 2569821.20000000000000000000 2514514 2661482
23 2607380.60000000000000000000 2589082 2632508
