#tuple num, gci, throughput, min, max
100 1 .92430000000000000000 0.9238 0.9248
100 10 .92408000000000000000 0.9237 0.9246
100 100 .90936000000000000000 0.9091 0.9097
100 1000 .90264000000000000000 0.9022 0.9029
100 10000 .89186000000000000000 0.8916 0.8922
100 100000 .89266000000000000000 0.8907 0.8956

1000 1 .53038000000000000000 0.5291 0.5319
1000 10 .53038000000000000000 0.5288 0.5315
1000 100 .48390000000000000000 0.4825 0.4863
1000 1000 .50038000000000000000 0.4989 0.5028
1000 10000 .48196000000000000000 0.4790 0.4849
1000 100000 .48658000000000000000 0.4835 0.4907

10000 1 .10762000000000000000 0.1070 0.1082
10000 10 .10744000000000000000 0.1071 0.1079
10000 100 .09210000000000000000 0.0916 0.0926
10000 1000 .09862000000000000000 0.0977 0.0996
10000 10000 .09572000000000000000 0.0950 0.0970
10000 100000 .10140000000000000000 0.0979 0.1081

100000 1 .01176000000000000000 0.0116 0.0120
100000 10 .01186000000000000000 0.0116 0.0123
100000 100 .01008000000000000000 0.0100 0.0102
100000 1000 .01092000000000000000 0.0108 0.0110
100000 10000 .01092000000000000000 0.0104 0.0119
100000 100000 .01166000000000000000 0.0105 0.0141

1000000 1 .00118000000000000000 0.0011 0.0013
1000000 10 .00116000000000000000 0.0011 0.0012
1000000 100 .00102000000000000000 0.0010 0.0011
1000000 1000 .00110000000000000000 0.0011 0.0011
1000000 10000 .00106000000000000000 0.0010 0.0011
1000000 100000 .00110000000000000000 0.0011 0.0011

10000000 1 .00010000000000000000 0.0001 0.0001
10000000 10 .00010000000000000000 0.0001 0.0001
10000000 100 .00010000000000000000 0.0001 0.0001
10000000 1000 .00010000000000000000 0.0001 0.0001
10000000 10000 .00010000000000000000 0.0001 0.0001
10000000 100000 .00010000000000000000 0.0001 0.0001

