#worker thread, throughput, min, max
#./cicada.exe 500 10 thread 50 0 ON OFF OFF 2400 5 2 E 10 3
1 1421235.40000000000000000000 1319657 1470424
15 5895514.60000000000000000000 5772036 5974607
31 7010880.20000000000000000000 6954652 7086516
47 5747556.60000000000000000000 5738490 5760717
63 5792834.00000000000000000000 5739176 5887449
79 5871677.40000000000000000000 5818041 5910044
95 5675975.60000000000000000000 5646492 5726739
111 5561603.40000000000000000000 5533568 5573224
127 5633870.80000000000000000000 5602617 5676658
143 5658932.80000000000000000000 5627262 5676970
159 5624104.40000000000000000000 5547479 5661608
175 5606461.60000000000000000000 5577045 5662885
191 5579084.20000000000000000000 5515231 5606236
207 5462825.60000000000000000000 5385780 5511690
223 5416566.20000000000000000000 5361183 5449047
