#Worker threads, throughput, min, max
1 1001000.60000000000000000000 970086 1111949
16 15822676.60000000000000000000 15197288 16630124
32 21628877.40000000000000000000 21249520 22052742
48 26419352.00000000000000000000 23784784 28498041
64 28095219.80000000000000000000 25699587 31972518
80 32768065.40000000000000000000 28304492 33952648
96 37457165.20000000000000000000 37006147 37786262
112 41258144.40000000000000000000 40752651 41501229
128 42688351.20000000000000000000 42374837 43811887
144 43881612.60000000000000000000 43039172 45808906
160 44881208.60000000000000000000 44109935 46249132
176 46438196.60000000000000000000 44930120 47296004
192 47019892.20000000000000000000 45654741 48050509
208 48656739.80000000000000000000 48606621 48720909
224 49324582.40000000000000000000 49262949 49417070
