#worker threads, throughput, min, max
#./ermia.exe 500000 10 thread 50 0 ON 2400 10 3
1 478048.80000000000000000000 470646 504024
15 3303390.40000000000000000000 3287099 3320519
31 2606228.40000000000000000000 2506795 2692475
47 2433218.20000000000000000000 2383362 2462236
63 2191499.60000000000000000000 2170444 2207204
79 2136067.40000000000000000000 2111229 2150349
95 2052568.40000000000000000000 2026915 2091259
111 2026458.00000000000000000000 1984787 2055578
127 2076624.40000000000000000000 2038231 2093133
143 2067722.80000000000000000000 2040592 2109389
159 2116646.20000000000000000000 2072069 2171701
175 2135656.00000000000000000000 2104892 2168213
191 2151566.60000000000000000000 2122559 2190079
207 2194911.60000000000000000000 2162044 2215136
223 2233683.60000000000000000000 2199632 2265520
