#worker threads, throughput, min, max
#./si.exe 500 10 thread 50 0 ON 2400 3
1 960861.40000000000000000000 937680 970023
3 681525.80000000000000000000 665998 687847
7 1004524.00000000000000000000 997059 1017258
11 1227763.20000000000000000000 1208204 1243745
15 1318498.80000000000000000000 1307271 1323177
19 1304882.80000000000000000000 1288152 1321217
23 1216111.60000000000000000000 1207036 1230037
