#worker threads, throughput, min, max
#./mocc.exe 500000 10 thread 50 0 ON 2400 40 3
1 1006289.60000000000000000000 1004865 1008359
3 2128149.00000000000000000000 2115260 2140602
7 4776863.60000000000000000000 4770219 4786427
11 7425918.00000000000000000000 7417818 7436547
15 10046666.60000000000000000000 10033394 10056587
19 12653191.40000000000000000000 12646042 12673567
23 15230835.20000000000000000000 15181906 15250622
