#Worker threads, throughput, min, max
1 1783292.60000000000000000000 1773412 1796776
4 3124648.00000000000000000000 3105189 3161244
8 5899688.20000000000000000000 5852922 5984812
12 8611231.20000000000000000000 8404432 8704888
16 11029779.40000000000000000000 10957099 11196297
20 13677126.20000000000000000000 13397851 13906296
24 15947008.20000000000000000000 15652728 16194415
