#tuple num, throughput, min, max
100 .99960000000000000000 0.9996 0.9996
100 .99960000000000000000 0.9996 0.9996
1000 .93132000000000000000 0.9307 0.9320
10000 .35384000000000000000 0.3459 0.3735
100000 .04966000000000000000 0.0441 0.0700
1000000 .00420000000000000000 0.0040 0.0045
10000000 .00052000000000000000 0.0005 0.0006
