#worker threads, throughput, min, max
#./si.exe 500 10 thread 95 0 ON 2400 3
1 1486124.20000000000000000000 1481806 1488487
3 1416340.60000000000000000000 1361106 1468262
7 2058004.80000000000000000000 1908732 2175192
11 2235247.20000000000000000000 2221092 2261373
15 2356550.40000000000000000000 2314613 2413314
19 2254871.20000000000000000000 2210046 2302664
23 2111789.40000000000000000000 2062120 2140002
